timestamp,ECG,PCG
0.012875,-0.007815122686259775,-0.0888629107297323
0.013,-0.008792013022042248,-0.0888629107297323
0.013125,-0.008792013022042248,-0.08838287007339052
0.01325,-0.010257348525715955,-0.08788436631488172
0.013375,-0.009280458189933482,-0.08788436631488172
0.0135,-0.009768903357824718,-0.08788436631488172
0.013625,-0.008792013022042248,-0.08788436631488172
0.01375,-0.009768903357824718,-0.08984145514458287
0.013875,-0.008792013022042248,-0.0888629107297323
0.014,-0.010257348525715955,-0.08788436631488172
0.014125,-0.008792013022042248,-0.08690582190003115
0.01425,-0.009280458189933482,-0.08690582190003115
0.014375,-0.008303567854151012,-0.08690582190003115
0.0145,-0.008303567854151012,-0.08594574058734758
0.014625,-0.008303567854151012,-0.08594574058734758
0.01475,-0.007815122686259775,-0.084967196172497
0.014875,-0.007815122686259775,-0.08446869241398822
0.015,-0.008303567854151012,-0.08642578124368937
0.015125,-0.006838232350477303,-0.084967196172497
0.01525,-0.006838232350477303,-0.08398865175764643
0.015375,-0.005861342014694832,-0.08398865175764643
0.0155,-0.006838232350477303,-0.08398865175764643
0.015625,-0.006349787182586067,-0.08251160358428707
0.01575,-0.006838232350477303,-0.08105301851309471
0.015875,-0.005372896846803595,-0.08105301851309471
0.016,-0.004884451678912359,-0.08105301851309471
0.016125,-0.004396006511021124,-0.08105301851309471
0.01625,-0.004884451678912359,-0.08203156292794528
0.016375,-0.003907561343129888,-0.08301010734279585
0.0165,-0.004396006511021124,-0.08007447409824413
0.016625,-0.0034191161752386515,-0.07909592968339356
0.01675,-0.003907561343129888,-0.07909592968339356
0.016875,-0.002930671007347416,-0.07811738526854298
0.017,-0.002930671007347416,-0.07909592968339356
0.017125,-0.001953780671564944,-0.0771573039558594
0.01725,-0.001953780671564944,-0.07617875954100883
0.017375,-0.0024422258394561796,-0.0771573039558594
0.0175,-0.002930671007347416,-0.07811738526854298
0.017625,-0.0024422258394561796,-0.0771573039558594
0.01775,-0.0024422258394561796,-0.07617875954100883
0.017875,-0.001953780671564944,-0.07520021512615825
0.018,-0.002930671007347416,-0.07520021512615825
0.018125,-0.0024422258394561796,-0.07470171136764947
0.01825,-0.002930671007347416,-0.0732431262964571
0.018375,-0.002930671007347416,-0.07226458188160653
0.0185,-0.002930671007347416,-0.07128603746675596
0.018625,-0.002930671007347416,-0.07226458188160653
0.01875,-0.002930671007347416,-0.0732431262964571
0.018875,-0.002930671007347416,-0.0732431262964571
0.019,-0.004396006511021124,-0.07128603746675596
0.019125,-0.003907561343129888,-0.07080599681041416
0.01925,-0.004884451678912359,-0.07030749305190538
0.019375,-0.004396006511021124,-0.06932894863705481
0.0195,-0.004884451678912359,-0.06835040422220423
0.019625,-0.004396006511021124,-0.06835040422220423
0.01975,-0.005372896846803595,-0.06739032290952066
0.019875,-0.004884451678912359,-0.06739032290952066
0.02,-0.006349787182586067,-0.06739032290952066
0.020125,-0.005861342014694832,-0.0654332340798195
0.02025,-0.006349787182586067,-0.06445468966496894
0.020375,-0.005861342014694832,-0.06445468966496894
0.0205,-0.006349787182586067,-0.06347614525011835
0.020625,-0.005861342014694832,-0.062497600835267786
0.02075,-0.006838232350477303,-0.06151905642041721
0.020875,-0.006349787182586067,-0.05956196759071606
0.021,-0.006838232350477303,-0.05860188627803248
0.021125,-0.006349787182586067,-0.05908192693437427
0.02125,-0.006838232350477303,-0.05956196759071606
0.021375,-0.006349787182586067,-0.05860188627803248
0.0215,-0.006838232350477303,-0.05762334186318191
0.021625,-0.006349787182586067,-0.05712483810467312
0.02175,-0.006838232350477303,-0.056644797448331334
0.021875,-0.006349787182586067,-0.053709164203779615
0.022,-0.006838232350477303,-0.05273061978892904
0.022125,-0.005372896846803595,-0.051752075374078464
0.02225,-0.005861342014694832,-0.051752075374078464
0.022375,-0.004884451678912359,-0.04981344964654431
0.0225,-0.005861342014694832,-0.04981344964654431
0.022625,-0.004884451678912359,-0.04785636081684316
0.02275,-0.004884451678912359,-0.047357857058334375
0.022875,-0.005372896846803595,-0.04589927198714201
0.023,-0.004396006511021124,-0.04492072757229144
0.023125,-0.002930671007347416,-0.04198509432773972
0.02325,-0.003907561343129888,-0.04198509432773972
0.023375,-0.002930671007347416,-0.04004646860020556
0.0235,-0.003907561343129888,-0.039067924185354985
0.023625,-0.0024422258394561796,-0.03808937977050442
0.02375,-0.002930671007347416,-0.03808937977050442
0.023875,-0.001953780671564944,-0.036132290940803266
0.024,-0.0024422258394561796,-0.03565225028446147
0.024125,-0.0034191161752386515,-0.034175202111102115
0.02425,-0.001953780671564944,-0.03319665769625155
0.024375,-0.0024422258394561796,-0.030279487553866814
0.0245,-0.0024422258394561796,-0.02930094313901624
0.024625,-0.001953780671564944,-0.028322398724165667
0.02475,-0.001953780671564944,-0.02734385430931509
0.024875,-0.001465335503673708,-0.02734385430931509
0.025,-0.002930671007347416,-0.02734385430931509
0.025125,-0.001953780671564944,-0.025386765479613944
0.02525,-0.0024422258394561796,-0.024408221064763373
0.025375,-0.001953780671564944,-0.023429676649912797
0.0255,-0.0024422258394561796,-0.02149105092237864
0.025625,-0.0024422258394561796,-0.020512506507528068
0.02575,-0.002930671007347416,-0.020014002749019284
0.025875,-0.002930671007347416,-0.01855541767782692
0.026,-0.003907561343129888,-0.017576873262976345
0.026125,-0.0034191161752386515,-0.017096832606634554
0.02625,-0.004884451678912359,-0.016598328848125773
0.026375,-0.003907561343129888,-0.014641240018424624
0.0265,-0.004396006511021124,-0.014641240018424624
0.026625,-0.004396006511021124,-0.015619784433275198
0.02675,-0.005861342014694832,-0.011724069876039895
0.026875,-0.006349787182586067,-0.009268477287829964
0.027,-0.006838232350477303,-0.008788436631488173
0.027125,-0.006349787182586067,-0.006831347801787025
0.02725,-0.006838232350477303,-0.005852803386936451
0.027375,-0.006838232350477303,-0.005852803386936451
0.0275,-0.007815122686259775,-0.004874258972085877
0.027625,-0.007326677518368539,-0.0034156739008935127
0.02775,-0.008792013022042248,-0.0024371294860429387
0.027875,-0.009280458189933482,-0.0029356332445517217
0.028,-0.009768903357824718,0.0009785444148505738
0.028125,-0.009280458189933482,0.0019570888297011477
0.02825,-0.010257348525715955,0.0029356332445517217
0.028375,-0.010257348525715955,0.003914177659402295
0.0285,-0.01074579369360719,0.005852803386936451
0.028625,-0.01074579369360719,0.005852803386936451
0.02875,-0.011234238861498427,0.005852803386936451
0.028875,-0.010257348525715955,0.008788436631488173
0.029,-0.01074579369360719,0.008788436631488173
0.029125,-0.009768903357824718,0.01074552546118932
0.02925,-0.01074579369360719,0.012702614290890469
0.029375,-0.009768903357824718,0.01366269560357405
0.0295,-0.010257348525715955,0.015619784433275198
0.029625,-0.008792013022042248,0.017096832606634554
0.02975,-0.008303567854151012,0.017576873262976345
0.029875,-0.007326677518368539,0.01855541767782692
0.03,-0.007815122686259775,0.017576873262976345
0.030125,-0.006838232350477303,0.020512506507528068
0.03025,-0.006838232350477303,0.02149105092237864
0.030375,-0.005372896846803595,0.022469595337229215
0.0305,-0.005861342014694832,0.025386765479613944
0.030625,-0.004396006511021124,0.02636530989446452
0.03075,-0.004884451678912359,0.02636530989446452
0.030875,-0.003907561343129888,0.0268638136529733
0.031,-0.003907561343129888,0.028322398724165667
0.031125,-0.002930671007347416,0.028322398724165667
0.03125,-0.002930671007347416,0.02930094313901624
0.031375,-0.002930671007347416,0.03125803196871739
0.0315,-0.0034191161752386515,0.030279487553866814
0.031625,-0.002930671007347416,0.030279487553866814
0.03175,-0.002930671007347416,0.03221811328140097
0.031875,-0.0024422258394561796,0.03319665769625155
0.032,-0.002930671007347416,0.034175202111102115
0.032125,-0.0024422258394561796,0.0346737058696109
0.03225,-0.002930671007347416,0.036132290940803266
0.032375,-0.0024422258394561796,0.03515374652595269
0.0325,-0.000976890335782472,0.03515374652595269
0.032625,-0.0024422258394561796,0.036612331597145054
0.03275,-0.0034191161752386515,0.036132290940803266
0.032875,-0.0034191161752386515,0.03808937977050442
0.033,-0.003907561343129888,0.039067924185354985
0.033125,-0.0034191161752386515,0.040526509256547355
0.03325,-0.004396006511021124,0.04100654991288914
0.033375,-0.003907561343129888,0.04198509432773972
0.0335,-0.004884451678912359,0.04296363874259029
0.033625,-0.004396006511021124,0.0424835980862485
0.03375,-0.006838232350477303,0.04394218315744086
0.033875,-0.005372896846803595,0.04492072757229144
0.034,-0.006349787182586067,0.04589927198714201
0.034125,-0.005372896846803595,0.04589927198714201
0.03425,-0.005372896846803595,0.04589927198714201
0.034375,-0.004884451678912359,0.04492072757229144
0.0345,-0.004884451678912359,0.04687781640199259
0.034625,-0.004884451678912359,0.04981344964654431
0.03475,-0.004884451678912359,0.0502934903028861
0.034875,-0.0034191161752386515,0.0502934903028861
0.035,-0.003907561343129888,0.051752075374078464
0.035125,-0.001953780671564944,0.051752075374078464
0.03525,-0.0024422258394561796,0.051752075374078464
0.035375,-0.000488445167891236,0.05273061978892904
0.0355,-0.000976890335782472,0.05566625303348076
0.035625,0.000976890335782472,0.05566625303348076
0.03575,0.000976890335782472,0.05762334186318191
0.035875,0.002930671007347416,0.05762334186318191
0.036,0.0034191161752386515,0.0581033825195237
0.036125,0.004396006511021124,0.05762334186318191
0.03625,0.004884451678912359,0.060540512005566635
0.036375,0.005372896846803595,0.060540512005566635
0.0365,0.005861342014694832,0.060540512005566635
0.036625,0.006838232350477303,0.06151905642041721
0.03675,0.006838232350477303,0.06347614525011835
0.036875,0.007815122686259775,0.06445468966496894
0.037,0.006838232350477303,0.0654332340798195
0.037125,0.007815122686259775,0.0654332340798195
0.03725,0.006838232350477303,0.06641177849467009
0.037375,0.007815122686259775,0.06739032290952066
0.0375,0.006838232350477303,0.06641177849467009
0.037625,0.007326677518368539,0.06739032290952066
0.03775,0.006838232350477303,0.06739032290952066
0.037875,0.006838232350477303,0.06739032290952066
0.038,0.004884451678912359,0.0698274523955636
0.038125,0.005372896846803595,0.07030749305190538
0.03825,0.004884451678912359,0.07128603746675596
0.038375,0.004884451678912359,0.07128603746675596
0.0385,0.0034191161752386515,0.07226458188160653
0.038625,0.003907561343129888,0.07128603746675596
0.03875,0.002930671007347416,0.07128603746675596
0.038875,0.002930671007347416,0.0732431262964571
0.039,0.001953780671564944,0.0732431262964571
0.039125,0.0024422258394561796,0.0737231669527989
0.03925,0.000976890335782472,0.07617875954100883
0.039375,0.0024422258394561796,0.07520021512615825
0.0395,0.000976890335782472,0.07520021512615825
0.039625,0.001953780671564944,0.07617875954100883
0.03975,0.000976890335782472,0.07617875954100883
0.039875,0.000976890335782472,0.07617875954100883
0.04,0.000976890335782472,0.0771573039558594
0.040125,0.001465335503673708,0.0771573039558594
0.04025,0.000976890335782472,0.07617875954100883
0.040375,0.000976890335782472,0.07617875954100883
0.0405,0.0,0.07811738526854298
0.040625,0.001465335503673708,0.07811738526854298
0.04075,0.000976890335782472,0.07909592968339356
0.040875,0.001953780671564944,0.07909592968339356
0.041,0.001465335503673708,0.07811738526854298
0.041125,0.002930671007347416,0.07763734461220119
0.04125,0.002930671007347416,0.0771573039558594
0.041375,0.002930671007347416,0.07909592968339356
0.0415,0.002930671007347416,0.07811738526854298
0.041625,0.0034191161752386515,0.07909592968339356
0.04175,0.0034191161752386515,0.08007447409824413
0.041875,0.004396006511021124,0.08007447409824413
0.042,0.003907561343129888,0.08007447409824413
0.042125,0.004884451678912359,0.08105301851309471
0.04225,0.002930671007347416,0.07909592968339356
0.042375,0.004396006511021124,0.07909592968339356
0.0425,0.003907561343129888,0.07909592968339356
0.042625,0.004884451678912359,0.08007447409824413
0.04275,0.004396006511021124,0.07811738526854298
0.042875,0.004884451678912359,0.07811738526854298
0.043,0.004396006511021124,0.0771573039558594
0.043125,0.004396006511021124,0.07763734461220119
0.04325,0.0034191161752386515,0.0771573039558594
0.043375,0.004396006511021124,0.0771573039558594
0.0435,0.003907561343129888,0.07617875954100883
0.043625,0.003907561343129888,0.0737231669527989
0.04375,0.0034191161752386515,0.0737231669527989
0.043875,0.0034191161752386515,0.0732431262964571
0.044,0.0024422258394561796,0.07226458188160653
0.044125,0.0024422258394561796,0.07226458188160653
0.04425,0.001465335503673708,0.07226458188160653
0.044375,0.001465335503673708,0.07128603746675596
0.0445,0.000976890335782472,0.0698274523955636
0.044625,0.000488445167891236,0.06932894863705481
0.04475,-0.000976890335782472,0.06835040422220423
0.044875,-0.000488445167891236,0.06591327473616129
0.045,-0.001953780671564944,0.0654332340798195
0.045125,-0.001953780671564944,0.06445468966496894
0.04525,-0.004396006511021124,0.062497600835267786
0.045375,-0.0024422258394561796,0.06201756017892599
0.0455,-0.0034191161752386515,0.06347614525011835
0.045625,-0.004396006511021124,0.06151905642041721
0.04575,-0.004884451678912359,0.060540512005566635
0.045875,-0.005372896846803595,0.05956196759071606
0.046,-0.005861342014694832,0.05762334186318191
0.046125,-0.005372896846803595,0.05566625303348076
0.04625,-0.006349787182586067,0.05566625303348076
0.046375,-0.006349787182586067,0.05468770861863018
0.0465,-0.008303567854151012,0.053709164203779615
0.046625,-0.006349787182586067,0.053709164203779615
0.04675,-0.007815122686259775,0.053709164203779615
0.046875,-0.006838232350477303,0.053709164203779615
0.047,-0.007815122686259775,0.05273061978892904
0.047125,-0.006838232350477303,0.051752075374078464
0.04725,-0.007815122686259775,0.0502934903028861
0.047375,-0.008792013022042248,0.04883490523169373
0.0475,-0.008303567854151012,0.04883490523169373
0.047625,-0.007326677518368539,0.04785636081684316
0.04775,-0.007815122686259775,0.04785636081684316
0.047875,-0.007815122686259775,0.04785636081684316
0.048,-0.008792013022042248,0.04883490523169373
0.048125,-0.008303567854151012,0.04785636081684316
0.04825,-0.009280458189933482,0.04785636081684316
0.048375,-0.009280458189933482,0.04687781640199259
0.0485,-0.009768903357824718,0.04637931264348381
0.048625,-0.010257348525715955,0.04589927198714201
0.04875,-0.010257348525715955,0.04589927198714201
0.048875,-0.009280458189933482,0.04394218315744086
0.049,-0.01074579369360719,0.04198509432773972
0.049125,-0.010257348525715955,0.04492072757229144
0.04925,-0.011722684029389663,0.04589927198714201
0.049375,-0.01074579369360719,0.04492072757229144
0.0495,-0.011722684029389663,0.04492072757229144
0.049625,-0.01074579369360719,0.04394218315744086
0.04975,-0.01074579369360719,0.04296363874259029
0.049875,-0.010257348525715955,0.04198509432773972
0.05,-0.01074579369360719,0.0424835980862485
0.050125,-0.010257348525715955,0.04198509432773972
0.05025,-0.01074579369360719,0.04100654991288914
0.050375,-0.010257348525715955,0.04296363874259029
0.0505,-0.010257348525715955,0.0424835980862485
0.050625,-0.009280458189933482,0.04198509432773972
0.05075,-0.010257348525715955,0.04198509432773972
0.050875,-0.009280458189933482,0.04296363874259029
0.051,-0.009768903357824718,0.04198509432773972
0.051125,-0.009280458189933482,0.04004646860020556
0.05125,-0.008792013022042248,0.04198509432773972
0.051375,-0.008303567854151012,0.040526509256547355
0.0515,-0.008303567854151012,0.04100654991288914
0.051625,-0.008303567854151012,0.04198509432773972
0.05175,-0.008792013022042248,0.04198509432773972
0.051875,-0.008303567854151012,0.04198509432773972
0.052,-0.008792013022042248,0.0424835980862485
0.052125,-0.007326677518368539,0.04198509432773972
0.05225,-0.007815122686259775,0.04100654991288914
0.052375,-0.007326677518368539,0.040526509256547355
0.0525,-0.008303567854151012,0.04100654991288914
0.052625,-0.007326677518368539,0.04100654991288914
0.05275,-0.008303567854151012,0.04100654991288914
0.052875,-0.006838232350477303,0.04394218315744086
0.053,-0.007326677518368539,0.04296363874259029
0.053125,-0.006349787182586067,0.043462142501099074
0.05325,-0.006838232350477303,0.04394218315744086
0.053375,-0.005861342014694832,0.04394218315744086
0.0535,-0.006838232350477303,0.0424835980862485
0.053625,-0.004396006511021124,0.04394218315744086
0.05375,-0.006349787182586067,0.04394218315744086
0.053875,-0.005372896846803595,0.04296363874259029
0.054,-0.005861342014694832,0.04198509432773972
0.054125,-0.004884451678912359,0.04394218315744086
0.05425,-0.005372896846803595,0.04394218315744086
0.054375,-0.004884451678912359,0.04394218315744086
0.0545,-0.004884451678912359,0.04394218315744086
0.054625,-0.004396006511021124,0.04492072757229144
0.05475,-0.004396006511021124,0.04198509432773972
0.054875,-0.0024422258394561796,0.04198509432773972
0.055,-0.004396006511021124,0.04296363874259029
0.055125,-0.0034191161752386515,0.04198509432773972
0.05525,-0.004396006511021124,0.0424835980862485
0.055375,-0.0024422258394561796,0.0424835980862485
0.0555,-0.002930671007347416,0.04394218315744086
0.055625,-0.001953780671564944,0.04296363874259029
0.05575,-0.001953780671564944,0.04296363874259029
0.055875,-0.000976890335782472,0.04394218315744086
0.056,-0.000976890335782472,0.04198509432773972
0.056125,-0.000488445167891236,0.04198509432773972
0.05625,0.0,0.04394218315744086
0.056375,0.001465335503673708,0.04296363874259029
0.0565,0.001953780671564944,0.04394218315744086
0.056625,0.0034191161752386515,0.04394218315744086
0.05675,0.003907561343129888,0.04296363874259029
0.056875,0.003907561343129888,0.04394218315744086
0.057,0.003907561343129888,0.04492072757229144
0.057125,0.005372896846803595,0.04492072757229144
0.05725,0.005372896846803595,0.04394218315744086
0.057375,0.006838232350477303,0.04394218315744086
0.0575,0.006838232350477303,0.04589927198714201
0.057625,0.007815122686259775,0.04492072757229144
0.05775,0.007326677518368539,0.04589927198714201
0.057875,0.008303567854151012,0.04687781640199259
0.058,0.008792013022042248,0.04687781640199259
0.058125,0.009280458189933482,0.04785636081684316
0.05825,0.009768903357824718,0.04785636081684316
0.058375,0.010257348525715955,0.04785636081684316
0.0585,0.009280458189933482,0.04492072757229144
0.058625,0.009768903357824718,0.04492072757229144
0.05875,0.009280458189933482,0.04687781640199259
0.058875,0.010257348525715955,0.04785636081684316
0.059,0.009768903357824718,0.04785636081684316
0.059125,0.01074579369360719,0.04785636081684316
0.05925,0.01074579369360719,0.04687781640199259
0.059375,0.01074579369360719,0.04883490523169373
0.0595,0.010257348525715955,0.04981344964654431
0.059625,0.010257348525715955,0.04981344964654431
0.05975,0.009768903357824718,0.04981344964654431
0.059875,0.01074579369360719,0.04883490523169373
0.06,0.01074579369360719,0.05077353095922789
0.060125,0.011234238861498427,0.0502934903028861
0.06025,0.01074579369360719,0.05077353095922789
0.060375,0.01074579369360719,0.051752075374078464
0.0605,0.009768903357824718,0.05273061978892904
0.060625,0.011234238861498427,0.05273061978892904
0.06075,0.011234238861498427,0.053709164203779615
0.060875,0.011722684029389663,0.053709164203779615
0.061,0.01074579369360719,0.051752075374078464
0.061125,0.011234238861498427,0.05273061978892904
0.06125,0.01074579369360719,0.053709164203779615
0.061375,0.011234238861498427,0.054207667962288396
0.0615,0.01074579369360719,0.05566625303348076
0.061625,0.011234238861498427,0.05566625303348076
0.06175,0.01074579369360719,0.05566625303348076
0.061875,0.011234238861498427,0.05614629368982255
0.062,0.01074579369360719,0.05762334186318191
0.062125,0.011234238861498427,0.05762334186318191
0.06225,0.01074579369360719,0.056644797448331334
0.062375,0.011234238861498427,0.05762334186318191
0.0625,0.011234238861498427,0.05762334186318191
0.062625,0.0122111291972809,0.05762334186318191
0.06275,0.011722684029389663,0.05860188627803248
0.062875,0.012699574365172134,0.05956196759071606
0.063,0.011722684029389663,0.060540512005566635
0.063125,0.01318801953306337,0.060540512005566635
0.06325,0.012699574365172134,0.06151905642041721
0.063375,0.014155864587958967,0.05956196759071606
0.0635,0.013667419420067732,0.05860188627803248
0.063625,0.014644309755850203,0.05956196759071606
0.06375,0.013667419420067732,0.060540512005566635
0.063875,0.014155864587958967,0.060540512005566635
0.064,0.014644309755850203,0.06151905642041721
0.064125,0.01513275492374144,0.06151905642041721
0.06425,0.014644309755850203,0.062497600835267786
0.064375,0.01513275492374144,0.06347614525011835
0.0645,0.013667419420067732,0.06445468966496894
0.064625,0.014644309755850203,0.06347614525011835
0.06475,0.012699574365172134,0.06151905642041721
0.064875,0.01318801953306337,0.06347614525011835
0.065,0.012699574365172134,0.06445468966496894
0.065125,0.01318801953306337,0.06395618590646016
0.06525,0.012699574365172134,0.06445468966496894
0.065375,0.012699574365172134,0.06445468966496894
0.0655,0.011722684029389663,0.06445468966496894
0.065625,0.011234238861498427,0.0654332340798195
0.06575,0.01074579369360719,0.06641177849467009
0.065875,0.011722684029389663,0.06591327473616129
0.066,0.01074579369360719,0.0654332340798195
0.066125,0.011234238861498427,0.0654332340798195
0.06625,0.010257348525715955,0.06641177849467009
0.066375,0.011234238861498427,0.06591327473616129
0.0665,0.009768903357824718,0.06739032290952066
0.066625,0.01074579369360719,0.06739032290952066
0.06675,0.009768903357824718,0.06739032290952066
0.066875,0.01074579369360719,0.06787036356586244
0.067,0.009768903357824718,0.06739032290952066
0.067125,0.01074579369360719,0.06591327473616129
0.06725,0.009768903357824718,0.0654332340798195
0.067375,0.010257348525715955,0.0654332340798195
0.0675,0.008792013022042248,0.06739032290952066
0.067625,0.01074579369360719,0.0654332340798195
0.06775,0.01074579369360719,0.0654332340798195
0.067875,0.011234238861498427,0.0654332340798195
0.068,0.01074579369360719,0.0654332340798195
0.068125,0.011234238861498427,0.0654332340798195
0.06825,0.011234238861498427,0.0654332340798195
0.068375,0.0122111291972809,0.06395618590646016
0.0685,0.011234238861498427,0.062497600835267786
0.068625,0.01318801953306337,0.06151905642041721
0.06875,0.012699574365172134,0.062497600835267786
0.068875,0.014155864587958967,0.06151905642041721
0.069,0.013667419420067732,0.060540512005566635
0.069125,0.014644309755850203,0.05956196759071606
0.06925,0.01513275492374144,0.05956196759071606
0.069375,0.01610964525952391,0.05860188627803248
0.0695,0.01757498076319762,0.05762334186318191
0.069625,0.018063425931088856,0.05566625303348076
0.06975,0.016598090427415148,0.05468770861863018
0.069875,0.01904031626687133,0.05566625303348076
0.07,0.01952876143476256,0.05468770861863018
0.070125,0.02099409693843627,0.054207667962288396
0.07025,0.021482542106327506,0.053709164203779615
0.070375,0.02343632277789245,0.053709164203779615
0.0705,0.022947877610001215,0.05273061978892904
0.070625,0.024413213113674923,0.053709164203779615
0.07075,0.024413213113674923,0.05273061978892904
0.070875,0.026366993785239868,0.051752075374078464
0.071,0.026366993785239868,0.05077353095922789
0.071125,0.027832329288913573,0.0502934903028861
0.07125,0.027343884121022337,0.04981344964654431
0.071375,0.028809219624696045,0.04981344964654431
0.0715,0.02832077445680481,0.04981344964654431
0.071625,0.02929766479258728,0.04981344964654431
0.07175,0.02929766479258728,0.04981344964654431
0.071875,0.03076300029626099,0.04981344964654431
0.072,0.030274555128369754,0.04981344964654431
0.072125,0.03173989063204346,0.04883490523169373
0.07225,0.031251445464152226,0.04589927198714201
0.072375,0.031251445464152226,0.04785636081684316
0.0725,0.030274555128369754,0.04883490523169373
0.072625,0.031251445464152226,0.04883490523169373
0.07275,0.030274555128369754,0.04883490523169373
